// Start Time: 0
// Sample rate: 100.0Hz
// Scenario: 4.9
// Firmware Version: 2.5.1
Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
062B,FFFFFD10,FFFFFD28,035E,066F,FFFFFD27,FFFFFFDD,FFFFFF9D,0021 
061C,FFFFFD1C,FFFFFD11,0361,0641,FFFFFD0F,FFFFFFCF,FFFFFF9D,0025 
0639,FFFFFD0A,FFFFFCF0,0370,061C,FFFFFCE2,FFFFFFCA,FFFFFFA0,0024 
0651,FFFFFCF8,FFFFFCF4,039D,0623,FFFFFCBE,FFFFFFCF,FFFFFFA7,0029 
0670,FFFFFCF2,FFFFFD12,03C5,0650,FFFFFCA1,FFFFFFC5,FFFFFFA3,0027 
0687,FFFFFCFA,FFFFFD4A,03C6,067E,FFFFFC98,FFFFFFC6,FFFFFFA0,002C 
0691,FFFFFD18,FFFFFD89,03A9,0697,FFFFFCA2,FFFFFFB8,FFFFFFAC,002A 
069A,FFFFFD41,FFFFFDC1,038E,0695,FFFFFCB5,FFFFFFBF,FFFFFFB5,002D 
0695,FFFFFD6B,FFFFFE02,0391,067B,FFFFFCC5,FFFFFFB5,FFFFFFBF,0025 
06A4,FFFFFD8E,FFFFFE36,03B8,064D,FFFFFCCA,FFFFFFB8,FFFFFFC0,002C 
06D0,FFFFFD97,FFFFFE59,03F7,063E,FFFFFCB6,FFFFFFB8,FFFFFFBA,002E 
0729,FFFFFD72,FFFFFE63,0430,0636,FFFFFCA3,FFFFFFAC,FFFFFFC0,002E 
0780,FFFFFD4D,FFFFFEC1,0448,0610,FFFFFCBB,FFFFFFAA,FFFFFFC0,0030 
07C4,FFFFFD4D,FFFFFF10,03F0,0621,FFFFFCF2,FFFFFFA7,FFFFFFC9,0029 
07FF,FFFFFD4C,FFFFFF5C,0382,063E,FFFFFD1E,FFFFFFA7,FFFFFFC5,0031 
07FB,FFFFFD62,FFFFFF7D,02E1,0664,FFFFFD56,FFFFFFA3,FFFFFFD1,0033 
07D5,FFFFFD8F,FFFFFF88,025D,0673,FFFFFD76,FFFFFF99,FFFFFFDB,002D 
07C5,FFFFFDAB,FFFFFFB5,0248,066E,FFFFFD78,FFFFFFA4,FFFFFFE2,0032 
07AA,FFFFFDC3,FFFFFFDF,023C,065D,FFFFFD80,FFFFFF99,FFFFFFD7,0037 
0789,FFFFFDCF,FFFFFFE4,021D,0643,FFFFFD90,FFFFFF9F,FFFFFFDF,0035 
0783,FFFFFDE4,FFFFFFD9,0225,0641,FFFFFDA2,FFFFFF9C,FFFFFFE8,0034 
0788,FFFFFDE6,FFFFFFE5,023F,0661,FFFFFDAF,FFFFFF9D,FFFFFFE7,0031 
07A0,FFFFFDE7,0016,0261,06A4,FFFFFDBB,FFFFFF95,FFFFFFED,0037 
07A7,FFFFFDF2,0054,024B,06DD,FFFFFDCE,FFFFFF99,FFFFFFEF,0033 
07AA,FFFFFDFC,00A8,021E,06F2,FFFFFDDF,FFFFFF95,FFFFFFF9,0033 
07B1,FFFFFE10,00EE,01E1,06D6,FFFFFDEC,FFFFFF99,0001,0037 
079E,FFFFFE17,012D,01D3,06B3,FFFFFDF8,FFFFFF93,0007,0033 
0794,FFFFFE33,0166,01E8,067A,FFFFFDFF,FFFFFF8E,000A,002C 
077B,FFFFFE57,018B,020B,062B,FFFFFE13,FFFFFF90,000E,0034 
0756,FFFFFE74,0194,0226,05B9,FFFFFE2C,FFFFFF94,000A,0030 
0742,FFFFFE84,0189,0247,053A,FFFFFE45,FFFFFF84,000C,0038 
0748,FFFFFE89,017D,027D,04D9,FFFFFE58,FFFFFF8D,0015,0033 
0762,FFFFFE86,0185,02AF,049F,FFFFFE60,FFFFFF8D,0011,0037 
0784,FFFFFE7F,019D,02C8,0492,FFFFFE63,FFFFFF88,0020,002C 
07A2,FFFFFE75,01B9,02D3,04B2,FFFFFE60,FFFFFF88,0020,002C 
07AC,FFFFFE77,01E7,02CD,04F3,FFFFFE5E,FFFFFF8B,0021,001F 
07A0,FFFFFE73,022B,0292,054C,FFFFFE59,FFFFFF7E,0032,002C 
0779,FFFFFE93,021A,028F,0592,FFFFFE5B,FFFFFF7D,0031,0021 
0761,FFFFFEA0,023B,0278,05AC,FFFFFE57,FFFFFF86,0036,001E 
0747,FFFFFEC8,0250,0250,05B8,FFFFFE5C,FFFFFF73,003B,0023 
071C,FFFFFED7,025A,0241,05BA,FFFFFE64,FFFFFF73,0037,001B 
06FA,FFFFFEF5,0264,023D,05B1,FFFFFE6B,FFFFFF78,0044,0022 
06DE,FFFFFF0B,0269,0239,05AA,FFFFFE77,FFFFFF76,0046,001C 
06CD,FFFFFF2C,027B,024E,05AC,FFFFFE81,FFFFFF77,0049,0023 
06C5,FFFFFF35,02A3,028A,05B0,FFFFFE7E,FFFFFF72,004C,001C 
06C0,FFFFFF35,02D1,02CE,05C1,FFFFFE79,FFFFFF6E,0050,0016 
06B1,FFFFFF3D,030B,0307,05DC,FFFFFE76,FFFFFF6F,0053,0013 
06AB,FFFFFF51,0331,0329,05DD,FFFFFE78,FFFFFF6B,005B,0017 
06A7,FFFFFF57,035C,02FA,05CF,FFFFFE89,FFFFFF65,005B,0013 
06AC,FFFFFF5E,037D,02C9,05E0,FFFFFEA9,FFFFFF68,005E,0014 
0686,FFFFFF5A,039C,02B2,0625,FFFFFECC,FFFFFF66,0060,000E 
0676,FFFFFF7C,03C3,0283,0630,FFFFFEE5,FFFFFF6B,006D,0013 
0686,FFFFFF70,040C,02C4,062D,FFFFFED6,FFFFFF62,0074,0006 
06A1,FFFFFF5E,0467,02FE,0645,FFFFFEC7,FFFFFF5F,006F,0005 
06B9,FFFFFF55,04CB,0302,066D,FFFFFECA,FFFFFF5D,0073,FFFFFFFD 
06C3,FFFFFF4C,0512,02B4,0674,FFFFFEE2,FFFFFF5C,007C,FFFFFFFA 
06B5,FFFFFF5B,0537,0232,0654,FFFFFF0A,FFFFFF57,007D,FFFFFFFB 
069A,FFFFFF6D,054E,01A9,062A,FFFFFF2E,FFFFFF58,007E,FFFFFFFA 
0673,FFFFFF74,055C,013F,060E,FFFFFF4D,FFFFFF5A,008C,FFFFFFFC 
065C,FFFFFF88,056F,00DC,05EE,FFFFFF69,FFFFFF5E,0080,FFFFFFEC 
0644,FFFFFFA4,0589,008E,05CA,FFFFFF87,FFFFFF60,008A,FFFFFFF4 
0621,FFFFFFBA,0589,004A,059E,FFFFFFB0,FFFFFF5C,008A,FFFFFFF0 
05F8,FFFFFFD9,056E,0000,0573,FFFFFFE3,FFFFFF56,0092,FFFFFFEC 
05CF,FFFFFFF6,054A,FFFFFFDB,0558,0012,FFFFFF5D,008B,FFFFFFEF 
05AE,000E,0528,0003,0549,002E,FFFFFF53,0099,FFFFFFF1 
05A7,000E,0526,0045,054B,002B,FFFFFF57,0095,FFFFFFF1 
059D,000A,0533,00AA,0574,001D,FFFFFF58,009C,FFFFFFE8 
059A,FFFFFFFD,0563,00F4,05AF,000D,FFFFFF61,009B,FFFFFFE5 
056D,0000,0593,0144,05C9,000B,FFFFFF53,00A7,FFFFFFE5 
055A,FFFFFFC7,05D2,0147,058D,0002,FFFFFF56,00A0,FFFFFFE8 
0550,FFFFFFB9,05FE,0126,05AF,000E,FFFFFF5D,00A5,FFFFFFDF 
0551,FFFFFFD5,0637,00F4,05AD,0012,FFFFFF52,00A6,FFFFFFE2 
0559,FFFFFFCE,064C,00BF,0598,0014,FFFFFF57,00A7,FFFFFFD9 
0538,FFFFFFE6,0682,00A2,059A,001F,FFFFFF52,00AC,FFFFFFDC 
052E,FFFFFFDC,068C,0047,057B,002F,FFFFFF51,00AB,FFFFFFD7 
0525,FFFFFFE1,0657,FFFFFFF4,058C,0048,FFFFFF59,00B7,FFFFFFDB 
04CC,000E,065A,FFFFFFBD,0593,005D,FFFFFF4D,00B5,FFFFFFD7 
0493,0017,0679,0019,0535,0050,FFFFFF50,00B8,FFFFFFD2 
048F,000F,06AA,00BA,04FA,0042,FFFFFF4D,00B5,FFFFFFD5 
048D,FFFFFFFD,06E1,0116,04C9,003D,FFFFFF5A,00BE,FFFFFFD2 
048F,FFFFFFE2,070E,0139,04A4,0046,FFFFFF51,00B9,FFFFFFCB 
048C,FFFFFFCD,0725,011E,046B,0043,FFFFFF53,00BD,FFFFFFC7 
0485,FFFFFFC5,0725,00E4,0430,003C,FFFFFF4E,00C0,FFFFFFCC 
046A,FFFFFFC8,0721,00AE,03E4,0026,FFFFFF4B,00BD,FFFFFFCB 
0449,FFFFFFC6,0714,008F,03A4,0012,FFFFFF4B,00C1,FFFFFFC3 
041A,FFFFFFD0,06FD,0061,0385,000D,FFFFFF4A,00C2,FFFFFFCC 
03F1,FFFFFFF3,06D0,0056,0376,0001,FFFFFF42,00C0,FFFFFFC2 
03E5,0014,069D,005F,036E,FFFFFFF9,FFFFFF48,00C6,FFFFFFC4 
03C9,0016,0681,008C,037E,FFFFFFE7,FFFFFF49,00CD,FFFFFFC5 
03A1,001A,068E,00D2,038F,FFFFFFD8,FFFFFF4E,00C8,FFFFFFBC 
039A,0006,06B7,00FC,038C,FFFFFFDB,FFFFFF49,00CD,FFFFFFBD 
03BA,0006,06F8,010F,0398,FFFFFFE1,FFFFFF4D,00D3,FFFFFFB3 
03C4,0029,0745,0112,03A2,FFFFFFE0,FFFFFF47,00D1,FFFFFFB7 
039C,001C,0791,0120,0386,FFFFFFE2,FFFFFF46,00D0,FFFFFFB0 
0376,0008,07B0,00D6,034D,0001,FFFFFF4E,00D0,FFFFFFB4 
033E,FFFFFFFD,078E,0087,0304,002A,FFFFFF4E,00D2,FFFFFFB4 
031F,0000,077A,0099,02E8,006D,FFFFFF49,00D7,FFFFFFAF 
0345,001E,0795,010E,02FC,009C,FFFFFF4B,00D9,FFFFFFB3 
034F,005C,07A7,012C,0300,00CC,FFFFFF47,00D1,FFFFFFAB 
0339,0059,075C,00E8,02B3,00F5,FFFFFF46,00D4,FFFFFFB4 
0324,0043,0725,0030,0262,010E,FFFFFF49,00D5,FFFFFFA1 
0336,0057,06DB,FFFFFF5C,0266,012B,FFFFFF41,00CF,FFFFFFB3 
032E,003B,06EA,FFFFFEE8,02A6,011D,FFFFFF41,00D3,FFFFFFB3 
02FF,0012,0732,FFFFFE7E,02FA,011F,FFFFFF48,00D0,FFFFFFB6 
02E7,FFFFFFF0,0786,FFFFFE2D,0309,0133,FFFFFF4C,00D2,FFFFFFB0 
02E2,FFFFFFD8,07A9,FFFFFE02,02CA,0136,FFFFFF49,00D7,FFFFFFAF 
02DC,FFFFFFC1,07F2,FFFFFDF0,0290,0135,FFFFFF49,00D7,FFFFFFAD 
02C2,FFFFFFBC,07F1,FFFFFD73,01DE,014A,FFFFFF4E,00D6,FFFFFFBC 
02CE,FFFFFFBA,07C6,FFFFFD8B,0164,0145,FFFFFF4A,00C8,FFFFFFBE 
02D7,FFFFFFC4,078C,FFFFFD89,013A,013B,FFFFFF4A,00CE,FFFFFFBA 
02CE,FFFFFFB4,0766,FFFFFD0C,0111,013D,FFFFFF4B,00D5,FFFFFFBB 
02AB,FFFFFF8D,0744,FFFFFC2C,00CF,0175,FFFFFF4B,00D1,FFFFFFBF 
027C,FFFFFF77,073C,FFFFFB2A,0082,01E6,FFFFFF4C,00D0,FFFFFFBC 
0243,FFFFFF79,0751,FFFFFA17,002F,0269,FFFFFF42,00D4,FFFFFFC6 
021C,FFFFFF71,075A,FFFFF901,FFFFFFE7,02F1,FFFFFF47,00CB,FFFFFFC5 
02BD,FFFFFF33,07AC,FFFFF86A,FFFFFF7A,0345,FFFFFF52,00CA,FFFFFFD2 
02B2,FFFFFF3A,079A,FFFFFA08,FFFFFF48,02FC,FFFFFF51,00CD,FFFFFFD5 
02E3,FFFFFEEA,0789,FFFFFB38,FFFFFF36,02C5,FFFFFF4C,00B8,FFFFFFCE 
02E8,FFFFFEC3,0778,FFFFFC6D,FFFFFF35,025D,FFFFFF54,00C8,FFFFFFD2 
02DB,FFFFFEA2,075B,FFFFFD6B,FFFFFF38,01F4,FFFFFF51,00BD,FFFFFFD5 
02B7,FFFFFE8E,0753,FFFFFE28,FFFFFF20,019B,FFFFFF4A,00CA,FFFFFFD2 
02AC,FFFFFE6C,0750,FFFFFEC0,FFFFFF14,016A,FFFFFF4A,00C2,FFFFFFCE 
02A1,FFFFFE42,073A,FFFFFF13,FFFFFEEA,0135,FFFFFF47,00C1,FFFFFFCF 
02A8,FFFFFE3A,072E,FFFFFF39,FFFFFED7,0109,FFFFFF4F,00BF,FFFFFFD7 
02B7,FFFFFE44,0734,FFFFFF68,FFFFFEF5,00E9,FFFFFF46,00BC,FFFFFFD8 
02C2,FFFFFE56,072A,FFFFFF91,FFFFFEFE,00C7,FFFFFF4C,00C2,FFFFFFCE 
02D6,FFFFFE5C,071F,FFFFFF98,FFFFFF16,00AE,FFFFFF4E,00C2,FFFFFFCE 
02E6,FFFFFE67,0722,FFFFFF9F,FFFFFF57,0099,FFFFFF4D,00BB,FFFFFFCB 
02E3,FFFFFE6E,0722,FFFFFFB7,FFFFFF98,0082,FFFFFF4C,00C2,FFFFFFD4 
02E1,FFFFFE74,0721,FFFFFFC3,FFFFFFC0,006E,FFFFFF4F,00B7,FFFFFFD7 
02DC,FFFFFE76,0723,FFFFFFC1,FFFFFFD5,0060,FFFFFF48,00C2,FFFFFFCC 
02E3,FFFFFE7C,0723,FFFFFFC0,FFFFFFE7,0057,FFFFFF4E,00B8,FFFFFFC8 
02DE,FFFFFE76,0724,FFFFFFC7,FFFFFFF8,004A,FFFFFF48,00C4,FFFFFFCC 
02D6,FFFFFE71,0722,FFFFFFCA,0007,0042,FFFFFF4E,00BE,FFFFFFCE 
02D5,FFFFFE72,0724,FFFFFFC9,0019,003F,FFFFFF4D,00B5,FFFFFFD1 
02D6,FFFFFE78,0726,FFFFFFCC,0016,0038,FFFFFF4D,00C9,FFFFFFCD 
02D5,FFFFFE76,0727,FFFFFFCE,0005,0031,FFFFFF54,00C2,FFFFFFD0 
02CD,FFFFFE74,0727,FFFFFFCF,FFFFFFFA,002C,FFFFFF50,00BC,FFFFFFCE 
02C3,FFFFFE73,072E,FFFFFFC8,FFFFFFE5,0025,FFFFFF54,00BC,FFFFFFD0 
02CA,FFFFFE77,0728,FFFFFFCA,FFFFFF8C,001B,FFFFFF4F,00BD,FFFFFFCD 
02CD,FFFFFE73,0727,FFFFFFC3,FFFFFF4C,0013,FFFFFF53,00B7,FFFFFFD7 
02DA,FFFFFE6E,0724,FFFFFFBE,FFFFFF28,000D,FFFFFF4F,00BB,FFFFFFCB 
02ED,FFFFFE6D,0720,FFFFFFC4,FFFFFF39,000C,FFFFFF50,00C2,FFFFFFD6 
02F3,FFFFFE69,071B,FFFFFFD4,FFFFFF8B,0010,FFFFFF54,00BA,FFFFFFD2 
02E4,FFFFFE6C,071E,FFFFFFE1,FFFFFFCA,0011,FFFFFF4A,00BE,FFFFFFCE 
02DB,FFFFFE6E,0720,FFFFFFE0,FFFFFFCB,0011,FFFFFF52,00C0,FFFFFFCE 
02E1,FFFFFE6C,071F,FFFFFFDA,FFFFFFB9,0011,FFFFFF4F,00BD,FFFFFFCD 
02E8,FFFFFE6A,071B,FFFFFFDC,FFFFFFC6,0013,FFFFFF4C,00B8,FFFFFFD4 
02E5,FFFFFE6C,071B,FFFFFFE0,FFFFFFD6,0014,FFFFFF50,00BE,FFFFFFD2 
02E4,FFFFFE6A,071D,FFFFFFE0,FFFFFFDB,0015,FFFFFF48,00C2,FFFFFFDC 
02E7,FFFFFE6B,071D,FFFFFFE1,FFFFFFE6,0017,FFFFFF4E,00BC,FFFFFFD0 
02E5,FFFFFE6C,071D,FFFFFFE2,FFFFFFE8,0016,FFFFFF48,00BA,FFFFFFCE 
02E5,FFFFFE6B,071C,FFFFFFE1,FFFFFFE3,0015,FFFFFF51,00BB,FFFFFFD7 
02E5,FFFFFE6A,071B,FFFFFFE1,FFFFFFE8,0014,FFFFFF4D,00B9,FFFFFFD5 
02E7,FFFFFE6B,071A,FFFFFFE2,FFFFFFED,0014,FFFFFF52,00C2,FFFFFFCC 
02E6,FFFFFE6B,071A,FFFFFFE2,FFFFFFED,0013,FFFFFF4C,00BA,FFFFFFCE 
02E7,FFFFFE6A,071A,FFFFFFE2,FFFFFFEE,0014,FFFFFF4C,00C2,FFFFFFDA 
02E5,FFFFFE69,071A,FFFFFFE3,FFFFFFF2,0015,FFFFFF4D,00C1,FFFFFFCF 
02E5,FFFFFE69,0719,FFFFFFE2,FFFFFFF5,0017,FFFFFF44,00B8,FFFFFFD4 
02E7,FFFFFE6A,0719,FFFFFFE2,FFFFFFF4,0016,FFFFFF4B,00BB,FFFFFFD1 
02E6,FFFFFE69,071A,FFFFFFE2,FFFFFFF4,0015,FFFFFF51,00C1,FFFFFFD7 
02E7,FFFFFE6A,071B,FFFFFFE2,FFFFFFF2,0015,FFFFFF49,00B9,FFFFFFD5 
02E8,FFFFFE69,071A,FFFFFFE1,FFFFFFF0,0016,FFFFFF49,00BF,FFFFFFD1 
02EA,FFFFFE69,071A,FFFFFFE2,FFFFFFF3,0016,FFFFFF50,00C2,FFFFFFD6 
02E7,FFFFFE68,071B,FFFFFFE3,FFFFFFF8,0016,FFFFFF48,00BE,FFFFFFCE 
02E7,FFFFFE68,071A,FFFFFFE3,FFFFFFF7,0017,FFFFFF4E,00BE,FFFFFFD6 
02E6,FFFFFE68,071A,FFFFFFE2,FFFFFFF4,0017,FFFFFF54,00C4,FFFFFFD2 
02E8,FFFFFE68,0719,FFFFFFE2,FFFFFFF4,0017,FFFFFF4A,00BC,FFFFFFD2 
02E9,FFFFFE67,0717,FFFFFFE3,FFFFFFF4,0016,FFFFFF4E,00B8,FFFFFFD2 
02E9,FFFFFE66,0717,FFFFFFE4,FFFFFFF7,0015,FFFFFF4B,00B9,FFFFFFCD 
02EA,FFFFFE68,0717,FFFFFFE4,FFFFFFF7,0014,FFFFFF4D,00BD,FFFFFFD3 
02EB,FFFFFE69,0718,FFFFFFE4,FFFFFFF6,0014,FFFFFF4B,00BB,FFFFFFD5 
02EA,FFFFFE68,0719,FFFFFFE5,FFFFFFF7,0013,FFFFFF4E,00B8,FFFFFFD0 
02EA,FFFFFE68,071A,FFFFFFE5,FFFFFFF7,0013,FFFFFF4C,00C2,FFFFFFD6 
02EB,FFFFFE68,0719,FFFFFFE5,FFFFFFF8,0012,FFFFFF51,00B3,FFFFFFCB 
02EA,FFFFFE68,0719,FFFFFFE4,FFFFFFF8,0012,FFFFFF49,00BF,FFFFFFD9 
02EA,FFFFFE67,071B,FFFFFFE4,FFFFFFF8,0012,FFFFFF4A,00BA,FFFFFFD4 
02E9,FFFFFE67,071C,FFFFFFE4,FFFFFFF9,0013,FFFFFF4A,00C2,FFFFFFD2 
02EB,FFFFFE66,071D,FFFFFFE4,FFFFFFF8,0013,FFFFFF4E,00C4,FFFFFFD0 
02EC,FFFFFE65,071C,FFFFFFE4,FFFFFFF7,0013,FFFFFF49,00C5,FFFFFFD5 
02EC,FFFFFE65,071B,FFFFFFE4,FFFFFFF8,0012,FFFFFF47,00BF,FFFFFFD7 
02EB,FFFFFE66,071B,FFFFFFE4,FFFFFFF8,0012,FFFFFF4E,00BC,FFFFFFD4 
02E9,FFFFFE66,071A,FFFFFFE5,FFFFFFF8,0012,FFFFFF50,00C6,FFFFFFD6 
02E9,FFFFFE66,071B,FFFFFFE6,FFFFFFF9,0013,FFFFFF4C,00BA,FFFFFFDC 
02E7,FFFFFE66,071B,FFFFFFE8,FFFFFFF8,0015,FFFFFF4D,00BF,FFFFFFD5 
02E5,FFFFFE65,071B,FFFFFFEC,FFFFFFF5,0018,FFFFFF4B,00BB,FFFFFFD1 
02EB,FFFFFE66,071B,FFFFFFEB,FFFFFFEF,001B,FFFFFF4C,00BC,FFFFFFD0 
02EE,FFFFFE66,071B,FFFFFFEB,FFFFFFEE,001B,FFFFFF49,00BB,FFFFFFD3 
02EB,FFFFFE63,071A,FFFFFFED,FFFFFFF1,001A,FFFFFF45,00BD,FFFFFFCF 
02EC,FFFFFE67,0717,FFFFFFF0,FFFFFFF6,0019,FFFFFF4C,00C4,FFFFFFD6 
02F0,FFFFFE68,071A,FFFFFFEB,FFFFFFF6,0018,FFFFFF4D,00BB,FFFFFFD5 
02EE,FFFFFE67,071A,FFFFFFE9,FFFFFFF7,0016,FFFFFF50,00BC,FFFFFFCE 
02ED,FFFFFE68,071A,FFFFFFE8,FFFFFFF7,0015,FFFFFF46,00C4,FFFFFFDA 
02ED,FFFFFE66,0719,FFFFFFE7,FFFFFFF8,0014,FFFFFF4E,00BA,FFFFFFD4 
02EC,FFFFFE67,0719,FFFFFFE7,FFFFFFFA,0014,FFFFFF4B,00BD,FFFFFFD7 
02EC,FFFFFE68,0717,FFFFFFE6,FFFFFFF8,0013,FFFFFF4B,00BD,FFFFFFDB 
02ED,FFFFFE68,0718,FFFFFFE5,FFFFFFF9,0013,FFFFFF4F,00BB,FFFFFFD5 
02ED,FFFFFE68,0717,FFFFFFE4,FFFFFFF9,0012,FFFFFF51,00B7,FFFFFFD7 
02EE,FFFFFE68,0716,FFFFFFE5,FFFFFFF8,0012,FFFFFF47,00BB,FFFFFFD1 
02EE,FFFFFE67,0716,FFFFFFE5,FFFFFFFA,0012,FFFFFF47,00BD,FFFFFFD3 
02EC,FFFFFE67,071A,FFFFFFE5,FFFFFFFB,0012,FFFFFF4C,00BA,FFFFFFD8 
02EC,FFFFFE67,0719,FFFFFFE5,FFFFFFFA,0012,FFFFFF49,00BF,FFFFFFD7 
02EE,FFFFFE67,0718,FFFFFFE5,FFFFFFFA,0012,FFFFFF45,00B5,FFFFFFD3 
02EE,FFFFFE66,0719,FFFFFFE5,FFFFFFFB,0012,FFFFFF4D,00B5,FFFFFFD3 
02EE,FFFFFE67,0717,FFFFFFE5,FFFFFFFA,0012,FFFFFF4B,00C1,FFFFFFD7 
02EC,FFFFFE66,0717,FFFFFFE5,FFFFFFFA,0012,FFFFFF48,00C0,FFFFFFD2 
02EC,FFFFFE66,0718,FFFFFFE5,FFFFFFFA,0011,FFFFFF4A,00BA,FFFFFFD2 
02EB,FFFFFE67,0719,FFFFFFE5,FFFFFFFB,0011,FFFFFF4D,00BD,FFFFFFD9 
02EB,FFFFFE68,0718,FFFFFFE6,FFFFFFFB,0011,FFFFFF54,00BC,FFFFFFD6 
02EC,FFFFFE67,0718,FFFFFFE6,FFFFFFFB,0010,FFFFFF4B,00C5,FFFFFFD1 
02ED,FFFFFE66,0719,FFFFFFE6,FFFFFFFC,0011,FFFFFF4D,00C3,FFFFFFD7 
02ED,FFFFFE67,0718,FFFFFFE5,FFFFFFFC,0010,FFFFFF46,00BE,FFFFFFD4 
02EE,FFFFFE67,0719,FFFFFFE5,FFFFFFFC,0011,FFFFFF4D,00BB,FFFFFFD9 
02EE,FFFFFE67,0717,FFFFFFE5,FFFFFFFC,0011,FFFFFF4D,00B9,FFFFFFD5 
02EE,FFFFFE67,0716,FFFFFFE5,FFFFFFFC,0010,FFFFFF4E,00B6,FFFFFFD8 
02EE,FFFFFE68,0717,FFFFFFE5,FFFFFFFC,0010,FFFFFF4A,00B6,FFFFFFCE 
02EE,FFFFFE68,0718,FFFFFFE5,FFFFFFFC,0010,FFFFFF45,00C1,FFFFFFCF 
02ED,FFFFFE68,0717,FFFFFFE5,FFFFFFFC,0011,FFFFFF51,00B5,FFFFFFD7 
02ED,FFFFFE68,0716,FFFFFFE5,FFFFFFFC,0011,FFFFFF4C,00BA,FFFFFFD6 
02EE,FFFFFE67,0716,FFFFFFE5,FFFFFFFC,0011,FFFFFF49,00BF,FFFFFFD5 
02EE,FFFFFE67,0716,FFFFFFE6,FFFFFFFC,0010,FFFFFF4F,00BD,FFFFFFD9 
02ED,FFFFFE66,0717,FFFFFFE6,FFFFFFFC,0010,FFFFFF4D,00BD,FFFFFFD3 
02EC,FFFFFE66,0718,FFFFFFE6,FFFFFFFC,0010,FFFFFF4C,00BA,FFFFFFD6 
02EB,FFFFFE67,0718,FFFFFFE6,FFFFFFFC,0011,FFFFFF50,00BC,FFFFFFD2 
02ED,FFFFFE67,0719,FFFFFFE5,FFFFFFFC,0011,FFFFFF4B,00BF,FFFFFFCD 
02EF,FFFFFE66,071A,FFFFFFE5,FFFFFFFC,0011,FFFFFF4A,00BE,FFFFFFCA 
02EF,FFFFFE66,0718,FFFFFFE5,FFFFFFFC,0011,FFFFFF52,00C2,FFFFFFD4 
02EE,FFFFFE66,0717,FFFFFFE5,FFFFFFFC,0011,FFFFFF4D,00B7,FFFFFFD3 
02EF,FFFFFE66,0717,FFFFFFE5,FFFFFFFC,0010,FFFFFF4A,00BC,FFFFFFD8 
02ED,FFFFFE67,0718,FFFFFFE5,FFFFFFFC,0010,FFFFFF49,00C1,FFFFFFDB 
02ED,FFFFFE67,0718,FFFFFFE5,FFFFFFFC,0010,FFFFFF4C,00B8,FFFFFFD6 
02EC,FFFFFE67,0716,FFFFFFE5,FFFFFFFC,0010,FFFFFF48,00BC,FFFFFFD2 
02EE,FFFFFE66,0717,FFFFFFE5,FFFFFFFC,0011,FFFFFF4E,00BA,FFFFFFD8 
02EE,FFFFFE65,0716,FFFFFFE6,FFFFFFFB,0010,FFFFFF50,00BC,FFFFFFD0 
02EE,FFFFFE65,0716,FFFFFFE6,FFFFFFFC,0011,FFFFFF4A,00BC,FFFFFFD4 
02EF,FFFFFE65,0717,FFFFFFE5,FFFFFFFD,0010,FFFFFF46,00BC,FFFFFFCE 
02EF,FFFFFE64,0717,FFFFFFE5,FFFFFFFD,0010,FFFFFF4E,00C2,FFFFFFD8 
02EE,FFFFFE65,0716,FFFFFFE5,FFFFFFFD,0010,FFFFFF46,00C0,FFFFFFD6 
02EF,FFFFFE65,0718,FFFFFFE5,FFFFFFFC,0011,FFFFFF43,00C1,FFFFFFD5 
02EF,FFFFFE65,0719,FFFFFFE5,FFFFFFFD,0011,FFFFFF4E,00B6,FFFFFFDA 
02F0,FFFFFE65,071B,FFFFFFE5,FFFFFFFD,0011,FFFFFF53,00B9,FFFFFFDB 
02F0,FFFFFE65,071C,FFFFFFE5,FFFFFFFD,0011,FFFFFF4E,00BC,FFFFFFD2 
02F1,FFFFFE66,0719,FFFFFFE5,FFFFFFFC,0010,FFFFFF4F,00C3,FFFFFFD1 
02F1,FFFFFE65,0716,FFFFFFE5,FFFFFFFD,0010,FFFFFF52,00C2,FFFFFFD6 
02F1,FFFFFE66,0718,FFFFFFE5,FFFFFFFD,0011,FFFFFF4E,00B6,FFFFFFD4 
02F0,FFFFFE65,0717,FFFFFFE5,FFFFFFFC,0011,FFFFFF50,00B2,FFFFFFD4 
02F1,FFFFFE64,0717,FFFFFFE5,FFFFFFFD,0011,FFFFFF4A,00B2,FFFFFFD6 
02F0,FFFFFE65,0717,FFFFFFE5,FFFFFFFD,0010,FFFFFF49,00BB,FFFFFFD7 
02EF,FFFFFE65,0715,FFFFFFE5,FFFFFFFD,0011,FFFFFF53,00B9,FFFFFFD9 
02F0,FFFFFE65,0716,FFFFFFE5,FFFFFFFD,0011,FFFFFF50,00BE,FFFFFFD0 
02F0,FFFFFE65,0716,FFFFFFE5,FFFFFFFD,0010,FFFFFF53,00B7,FFFFFFD9 
02F1,FFFFFE65,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF49,00B7,FFFFFFD5 
02F0,FFFFFE66,0715,FFFFFFE6,FFFFFFFD,0010,FFFFFF4D,00B5,FFFFFFD5 
02EF,FFFFFE65,0716,FFFFFFE6,FFFFFFFE,0010,FFFFFF4E,00B4,FFFFFFD6 
